column_id,text,label
ao_col_13,W44030022222222,ACCOUNT_OPENING
ao_col_13,W44030033333333,ACCOUNT_OPENING
ao_col_13,not_valid,ACCOUNT_OPENING
ao_col_13,2023/01/01,ACCOUNT_OPENING
ao_col_14,X12345678912345,ACCOUNT_OPENING
ao_col_14,X22345678912346,ACCOUNT_OPENING
ao_col_14,X32345678912347,ACCOUNT_OPENING
ao_col_14,abcdef,ACCOUNT_OPENING
ao_col_14,沪A12345,ACCOUNT_OPENING
ao_col_15,Y44010688888888,ACCOUNT_OPENING
ao_col_15,Y44010699999999,ACCOUNT_OPENING
ao_col_15,Y44010677777777,ACCOUNT_OPENING
ao_col_15,123456,ACCOUNT_OPENING
ao_col_15,http://abc.com,ACCOUNT_OPENING
ao_col_16,Z12345098765432,ACCOUNT_OPENING
ao_col_16,Z22345098765433,ACCOUNT_OPENING
ao_col_16,Z32345098765434,ACCOUNT_OPENING
ao_col_16,1234567890abcdef,ACCOUNT_OPENING
ao_col_16,20230101123045,ACCOUNT_OPENING
ao_col_17,A12345678999999,ACCOUNT_OPENING
ao_col_17,A22345678999998,ACCOUNT_OPENING
ao_col_17,A32345678999997,ACCOUNT_OPENING
ao_col_17,1234567890123456,ACCOUNT_OPENING
ao_col_17,粤A12345,ACCOUNT_OPENING
ao_col_18,B44030055555555,ACCOUNT_OPENING
ao_col_18,B44030044444444,ACCOUNT_OPENING
ao_col_18,B44030033333333,ACCOUNT_OPENING
ao_col_18,random_text,ACCOUNT_OPENING
ao_col_18,88888888,ACCOUNT_OPENING
ao_col_19,C11010522222222,ACCOUNT_OPENING
ao_col_19,C11010533333333,ACCOUNT_OPENING
ao_col_19,C11010544444444,ACCOUNT_OPENING
ao_col_19,hello,ACCOUNT_OPENING
ao_col_20,D44010612121212,ACCOUNT_OPENING
ao_col_20,D44010634343434,ACCOUNT_OPENING
ao_col_20,D44010656565656,ACCOUNT_OPENING
ao_col_20,110105123456789,ACCOUNT_OPENING
ao_col_20,2023-12-31 12:00:00,ACCOUNT_OPENING
ao_col_21,J43321819600133,ACCOUNT_OPENING
ao_col_21,J38637940265423,ACCOUNT_OPENING
ao_col_21,K161559407816,ACCOUNT_OPENING
ao_col_21,K31034131647525,ACCOUNT_OPENING
ao_col_21,K19283276483503,ACCOUNT_OPENING
ao_col_21,K4139537672423,ACCOUNT_OPENING
ao_col_21,K96965328710122,ACCOUNT_OPENING
ao_col_21,K16697848018451,ACCOUNT_OPENING
ao_col_22,K28148932528809,ACCOUNT_OPENING
ao_col_22,K039117182278,ACCOUNT_OPENING
ao_col_22,K834657871331,ACCOUNT_OPENING
ao_col_22,J103105183473,ACCOUNT_OPENING
ao_col_22,K763116566701,ACCOUNT_OPENING
ao_col_23,J2473178108013,ACCOUNT_OPENING
ao_col_23,K260647468723,ACCOUNT_OPENING
ao_col_23,J50097882081219,ACCOUNT_OPENING
ao_col_23,J90916998543534,ACCOUNT_OPENING
ao_col_23,K5107991183842,ACCOUNT_OPENING
ao_col_24,J542784980841,ACCOUNT_OPENING
ao_col_24,J1182449353487,ACCOUNT_OPENING
ao_col_24,J524278680112,ACCOUNT_OPENING
ao_col_24,K82620450533158,ACCOUNT_OPENING
ao_col_24,K23226025634216,ACCOUNT_OPENING
ao_col_24,K375433036541,ACCOUNT_OPENING
ao_col_24,K8685014294019,ACCOUNT_OPENING
ao_col_24,K9816934060883,ACCOUNT_OPENING
ao_col_25,J59514846564823,ACCOUNT_OPENING
ao_col_25,K29946804436995,ACCOUNT_OPENING
ao_col_25,K38721489513433,ACCOUNT_OPENING
ao_col_25,J6936763201632,ACCOUNT_OPENING
ao_col_25,K831727889579,ACCOUNT_OPENING
ao_col_25,K72774348734714,ACCOUNT_OPENING
ao_col_26,J6909670546688,ACCOUNT_OPENING
ao_col_26,J3467065627298,ACCOUNT_OPENING
ao_col_26,J627204653755,ACCOUNT_OPENING
ao_col_26,K6417080531003,ACCOUNT_OPENING
ao_col_27,J719374529912,ACCOUNT_OPENING
ao_col_27,J04966319314919,ACCOUNT_OPENING
ao_col_27,K65185067165726,ACCOUNT_OPENING
ao_col_27,K87769453147379,ACCOUNT_OPENING
ao_col_27,K0752735454948,ACCOUNT_OPENING
ao_col_27,J77701436349578,ACCOUNT_OPENING
ao_col_28,K85574443135182,ACCOUNT_OPENING
ao_col_28,K343524082400,ACCOUNT_OPENING
ao_col_28,J71094777520471,ACCOUNT_OPENING
ao_col_28,K1902294131869,ACCOUNT_OPENING
ao_col_28,J67749649909133,ACCOUNT_OPENING
ao_col_28,J679740344713,ACCOUNT_OPENING
ao_col_28,J1832421024994,ACCOUNT_OPENING
ao_col_29,K46488771906594,ACCOUNT_OPENING
ao_col_29,J49027874296717,ACCOUNT_OPENING
ao_col_29,K7468071545168,ACCOUNT_OPENING
ao_col_29,J87603859770348,ACCOUNT_OPENING
ao_col_29,K093248086131,ACCOUNT_OPENING
ao_col_29,J27484677378263,ACCOUNT_OPENING
ao_col_30,J465840449972,ACCOUNT_OPENING
ao_col_30,K5886753396360,ACCOUNT_OPENING
ao_col_30,K2702895171870,ACCOUNT_OPENING
ao_col_30,K21745961586578,ACCOUNT_OPENING
ao_col_30,J16117240050455,ACCOUNT_OPENING
ao_col_30,J69222196937923,ACCOUNT_OPENING
ao_col_30,K4074821759464,ACCOUNT_OPENING
ao_col_31,K671369594406,ACCOUNT_OPENING
ao_col_31,J74395339421047,ACCOUNT_OPENING
ao_col_31,J5623285884247,ACCOUNT_OPENING
ao_col_31,K51712368516048,ACCOUNT_OPENING
ao_col_31,K65137098593174,ACCOUNT_OPENING
ao_col_31,J004711382675,ACCOUNT_OPENING
ao_col_31,K26179640537735,ACCOUNT_OPENING
ao_col_32,K643171390053,ACCOUNT_OPENING
ao_col_32,J839335290422,ACCOUNT_OPENING
ao_col_32,J020539502402,ACCOUNT_OPENING
ao_col_32,J17758917839084,ACCOUNT_OPENING
ao_col_32,J766177115921,ACCOUNT_OPENING
ao_col_32,K9847896118367,ACCOUNT_OPENING
ao_col_32,K7661565452711,ACCOUNT_OPENING
ao_col_32,J1528098851656,ACCOUNT_OPENING
ao_col_33,J9451983273158,ACCOUNT_OPENING
ao_col_33,K36899809402445,ACCOUNT_OPENING
ao_col_33,J961201836675,ACCOUNT_OPENING
ao_col_33,J229014767976,ACCOUNT_OPENING
ao_col_33,K40369003432445,ACCOUNT_OPENING
ao_col_34,J683885160607,ACCOUNT_OPENING
ao_col_34,K69664160529751,ACCOUNT_OPENING
ao_col_34,J696816453521,ACCOUNT_OPENING
ao_col_34,J83552312432921,ACCOUNT_OPENING
ao_col_34,K99552717744905,ACCOUNT_OPENING
ao_col_34,K7005411998679,ACCOUNT_OPENING
ao_col_34,J9359782071518,ACCOUNT_OPENING
ao_col_34,J778892554665,ACCOUNT_OPENING
ao_col_34,J51518644925192,ACCOUNT_OPENING
ao_col_35,K62914865281685,ACCOUNT_OPENING
ao_col_35,J88059296222927,ACCOUNT_OPENING
ao_col_35,J9473834735977,ACCOUNT_OPENING
ao_col_35,K86239240758181,ACCOUNT_OPENING
ao_col_36,K606853615305,ACCOUNT_OPENING
ao_col_36,K204727790104,ACCOUNT_OPENING
ao_col_36,K434103697117,ACCOUNT_OPENING
ao_col_36,J89324609539621,ACCOUNT_OPENING
ao_col_36,K888880670654,ACCOUNT_OPENING
ao_col_37,K531952058527,ACCOUNT_OPENING
ao_col_37,K22170430305486,ACCOUNT_OPENING
ao_col_37,K0345054156676,ACCOUNT_OPENING
ao_col_37,K8416169284511,ACCOUNT_OPENING
ao_col_37,J75705964016582,ACCOUNT_OPENING
ao_col_37,J70213556909275,ACCOUNT_OPENING
ao_col_37,J28565431027868,ACCOUNT_OPENING
ao_col_38,J47312172715518,ACCOUNT_OPENING
ao_col_38,K258313237058,ACCOUNT_OPENING
ao_col_38,K29114678669125,ACCOUNT_OPENING
ao_col_38,K8528922680182,ACCOUNT_OPENING
ao_col_38,J3842498182992,ACCOUNT_OPENING
ao_col_39,K00109439690784,ACCOUNT_OPENING
ao_col_39,K3647102767735,ACCOUNT_OPENING
ao_col_39,K55625881537147,ACCOUNT_OPENING
ao_col_39,K259532787747,ACCOUNT_OPENING
ao_col_39,J950047974801,ACCOUNT_OPENING
ao_col_39,K56506098358416,ACCOUNT_OPENING
ao_col_39,K91216558523986,ACCOUNT_OPENING
ao_col_40,J257872982595,ACCOUNT_OPENING
ao_col_40,K58887947055169,ACCOUNT_OPENING
ao_col_40,J74993097289623,ACCOUNT_OPENING
ao_col_40,K636897028385,ACCOUNT_OPENING
ao_col_40,K65278585497334,ACCOUNT_OPENING
ao_col_40,J4375758441986,ACCOUNT_OPENING
ao_col_41,K2404157473384,ACCOUNT_OPENING
ao_col_41,K199330833016,ACCOUNT_OPENING
ao_col_41,J7734540193802,ACCOUNT_OPENING
ao_col_41,J672400499154,ACCOUNT_OPENING
ao_col_41,K874315274205,ACCOUNT_OPENING
ao_col_41,J966851612275,ACCOUNT_OPENING
ao_col_41,J6374549904530,ACCOUNT_OPENING
ao_col_42,K2684145933272,ACCOUNT_OPENING
ao_col_42,K8783391878519,ACCOUNT_OPENING
ao_col_42,J82258713971870,ACCOUNT_OPENING
ao_col_42,K9087406403910,ACCOUNT_OPENING
ao_col_42,J01704622656766,ACCOUNT_OPENING
ao_col_42,J51286823004786,ACCOUNT_OPENING
ao_col_42,J752431069033,ACCOUNT_OPENING
ao_col_43,J067383028439,ACCOUNT_OPENING
ao_col_43,K428364408926,ACCOUNT_OPENING
ao_col_43,J6856624628733,ACCOUNT_OPENING
ao_col_43,K8826343517518,ACCOUNT_OPENING
ao_col_43,J469901398373,ACCOUNT_OPENING
ao_col_43,K0331739363854,ACCOUNT_OPENING
ao_col_44,K4587717535560,ACCOUNT_OPENING
ao_col_44,J20489964235369,ACCOUNT_OPENING
ao_col_44,K54777252287280,ACCOUNT_OPENING
ao_col_44,J00623120387509,ACCOUNT_OPENING
ao_col_44,K70088600848408,ACCOUNT_OPENING
ao_col_44,K118233984546,ACCOUNT_OPENING
ao_col_44,J34101666870021,ACCOUNT_OPENING
ao_col_44,K59180339740148,ACCOUNT_OPENING
ao_col_44,J503926142939,ACCOUNT_OPENING
ao_col_45,K85621850163159,ACCOUNT_OPENING
ao_col_45,K0477358662961,ACCOUNT_OPENING
ao_col_45,K114262655110,ACCOUNT_OPENING
ao_col_45,K4121267888610,ACCOUNT_OPENING
ao_col_45,K466183982622,ACCOUNT_OPENING
ao_col_45,J646471543799,ACCOUNT_OPENING
ao_col_46,K65756924593752,ACCOUNT_OPENING
ao_col_46,K7935646519398,ACCOUNT_OPENING
ao_col_46,J4167243426617,ACCOUNT_OPENING
ao_col_46,K68868058911352,ACCOUNT_OPENING
ao_col_46,J65610143888993,ACCOUNT_OPENING
ao_col_46,K9825071461125,ACCOUNT_OPENING
ao_col_47,K7177514010512,ACCOUNT_OPENING
ao_col_47,J28258673622660,ACCOUNT_OPENING
ao_col_47,J9660334191825,ACCOUNT_OPENING
ao_col_47,K69691557924991,ACCOUNT_OPENING
ao_col_47,K341252866929,ACCOUNT_OPENING
ao_col_47,J8282742257905,ACCOUNT_OPENING
ao_col_47,K368876767721,ACCOUNT_OPENING
ao_col_47,J0438427978819,ACCOUNT_OPENING
ao_col_48,K07836134074517,ACCOUNT_OPENING
ao_col_48,J395962923309,ACCOUNT_OPENING
ao_col_48,K82544948126042,ACCOUNT_OPENING
ao_col_48,J253672946671,ACCOUNT_OPENING
ao_col_48,J8457759017518,ACCOUNT_OPENING
ao_col_48,K745458929750,ACCOUNT_OPENING
ao_col_48,K127706324241,ACCOUNT_OPENING
ao_col_48,K520643611037,ACCOUNT_OPENING
ao_col_49,J51627136111554,ACCOUNT_OPENING
ao_col_49,J890927532697,ACCOUNT_OPENING
ao_col_49,J219656523413,ACCOUNT_OPENING
ao_col_49,K04389836403761,ACCOUNT_OPENING
ao_col_49,J5269658271091,ACCOUNT_OPENING
ao_col_50,K48666188924141,ACCOUNT_OPENING
ao_col_50,J856914630316,ACCOUNT_OPENING
ao_col_50,K21020275884252,ACCOUNT_OPENING
ao_col_50,K10564814917785,ACCOUNT_OPENING
ao_col_50,J800030756220,ACCOUNT_OPENING
ao_col_51,K536541951802,ACCOUNT_OPENING
ao_col_51,K744518705349,ACCOUNT_OPENING
ao_col_51,J5973832060385,ACCOUNT_OPENING
ao_col_51,J0641383670241,ACCOUNT_OPENING
ao_col_51,K57191826199062,ACCOUNT_OPENING
ao_col_51,K55743132912127,ACCOUNT_OPENING
ao_col_51,K853747411249,ACCOUNT_OPENING
ao_col_52,J44206788317121,ACCOUNT_OPENING
ao_col_52,J94101372151070,ACCOUNT_OPENING
ao_col_52,K0662532447209,ACCOUNT_OPENING
ao_col_52,J47687014626383,ACCOUNT_OPENING
ao_col_53,J5787598564205,ACCOUNT_OPENING
ao_col_53,J0785932133480,ACCOUNT_OPENING
ao_col_53,J65223955905992,ACCOUNT_OPENING
ao_col_53,J8427010393087,ACCOUNT_OPENING
ao_col_53,K029218515691,ACCOUNT_OPENING
ao_col_54,K75289539264422,ACCOUNT_OPENING
ao_col_54,K02959391725135,ACCOUNT_OPENING
ao_col_54,J15704331541006,ACCOUNT_OPENING
ao_col_54,K676586179327,ACCOUNT_OPENING
ao_col_54,J18159970629620,ACCOUNT_OPENING
ao_col_55,K88444310698720,ACCOUNT_OPENING
ao_col_55,K497310324171,ACCOUNT_OPENING
ao_col_55,K862565270477,ACCOUNT_OPENING
ao_col_55,J11586938068687,ACCOUNT_OPENING
ao_col_55,J4160898992172,ACCOUNT_OPENING
ao_col_55,J320616329451,ACCOUNT_OPENING
ao_col_55,K8709986162299,ACCOUNT_OPENING
ao_col_56,J914856467997,ACCOUNT_OPENING
ao_col_56,K653074505444,ACCOUNT_OPENING
ao_col_56,J247546913736,ACCOUNT_OPENING
ao_col_56,K821486289023,ACCOUNT_OPENING
ao_col_56,J307053457861,ACCOUNT_OPENING
ao_col_56,J7972798552414,ACCOUNT_OPENING
ao_col_56,J334680072290,ACCOUNT_OPENING
ao_col_57,K46657437489691,ACCOUNT_OPENING
ao_col_57,K99441715454443,ACCOUNT_OPENING
ao_col_57,K52074466609935,ACCOUNT_OPENING
ao_col_57,J87584282417248,ACCOUNT_OPENING
ao_col_57,J51353465549471,ACCOUNT_OPENING
ao_col_57,J3816846022356,ACCOUNT_OPENING
ao_col_57,K521752500743,ACCOUNT_OPENING
ao_col_58,J27129666676008,ACCOUNT_OPENING
ao_col_58,K30033542168942,ACCOUNT_OPENING
ao_col_58,K2575326033230,ACCOUNT_OPENING
ao_col_58,J506489090100,ACCOUNT_OPENING
ao_col_58,K6184723046184,ACCOUNT_OPENING
ao_col_58,J1891411739348,ACCOUNT_OPENING
ao_col_58,K64208737530011,ACCOUNT_OPENING
ao_col_59,K181143744701,ACCOUNT_OPENING
ao_col_59,J5561100225579,ACCOUNT_OPENING
ao_col_59,K6762120216979,ACCOUNT_OPENING
ao_col_59,J65902771670145,ACCOUNT_OPENING
ao_col_59,J58891637562890,ACCOUNT_OPENING
ao_col_60,K2175354083866,ACCOUNT_OPENING
ao_col_60,J7971775170166,ACCOUNT_OPENING
ao_col_60,K83755037589975,ACCOUNT_OPENING
ao_col_60,J305548851027,ACCOUNT_OPENING
ao_col_60,K493316373516,ACCOUNT_OPENING
ao_col_60,J7982708086978,ACCOUNT_OPENING
ao_col_61,J92216995866934,ACCOUNT_OPENING
ao_col_61,K7226984858333,ACCOUNT_OPENING
ao_col_61,K52288515879968,ACCOUNT_OPENING
ao_col_61,J620034244204,ACCOUNT_OPENING
ao_col_61,J86384066658004,ACCOUNT_OPENING
ao_col_62,K89334721228160,ACCOUNT_OPENING
ao_col_62,K294057202590,ACCOUNT_OPENING
ao_col_62,K9851583281826,ACCOUNT_OPENING
ao_col_62,K533555439878,ACCOUNT_OPENING
ao_col_62,J573993056164,ACCOUNT_OPENING
ao_col_62,K858877043581,ACCOUNT_OPENING
ao_col_62,J80133613861207,ACCOUNT_OPENING
ao_col_62,J102481934667,ACCOUNT_OPENING
ao_col_62,K0618091901581,ACCOUNT_OPENING
ao_col_63,J433218196001,ACCOUNT_OPENING
ao_col_63,J890838637940,ACCOUNT_OPENING
ao_col_63,J65423511615594,ACCOUNT_OPENING
ao_col_63,J78161849593103,ACCOUNT_OPENING
ao_col_63,K316475255341,ACCOUNT_OPENING
ao_col_63,J32764835030564,ACCOUNT_OPENING
ao_col_63,J953767242388,ACCOUNT_OPENING
ao_col_63,K2704828148932,ACCOUNT_OPENING
ao_col_63,K880957015430,ACCOUNT_OPENING
ao_col_63,J11718227824896,ACCOUNT_OPENING
ao_col_64,J34657871331509,ACCOUNT_OPENING
ao_col_64,J30103105183473,ACCOUNT_OPENING
ao_col_64,J99737631165667,ACCOUNT_OPENING
ao_col_64,J10651333872624,ACCOUNT_OPENING
ao_col_64,K178108013267,ACCOUNT_OPENING
ao_col_64,K602606474687,ACCOUNT_OPENING
ao_col_64,J430980500978,ACCOUNT_OPENING
ao_col_64,J812191361939,ACCOUNT_OPENING
ao_col_64,J16998543534624,ACCOUNT_OPENING
ao_col_64,K1079911838425,ACCOUNT_OPENING
ao_col_65,K164005242786,ACCOUNT_OPENING
ao_col_65,J128059826204,ACCOUNT_OPENING
ao_col_65,K533158692322,ACCOUNT_OPENING
ao_col_65,K256342160733,ACCOUNT_OPENING
ao_col_65,K4330365414586,ACCOUNT_OPENING
ao_col_65,K142940196556,ACCOUNT_OPENING
ao_col_65,J9340608835615,ACCOUNT_OPENING
ao_col_65,K14846564823662,ACCOUNT_OPENING
ao_col_65,K8044369957773,ACCOUNT_OPENING
ao_col_65,K21489513433200,ACCOUNT_OPENING
ao_col_66,J9176936763201,ACCOUNT_OPENING
ao_col_66,K287083172788,ACCOUNT_OPENING
ao_col_66,K9868727743487,ACCOUNT_OPENING
ao_col_66,J7143455812236,ACCOUNT_OPENING
ao_col_66,J31665876036690,ACCOUNT_OPENING
ao_col_66,K0546688937346,ACCOUNT_OPENING
ao_col_66,K656272980699,ACCOUNT_OPENING
ao_col_66,J923271937452,ACCOUNT_OPENING
ao_col_66,J419049663193,ACCOUNT_OPENING
ao_col_66,J49190586518506,ACCOUNT_OPENING
ao_col_67,K657262849877,ACCOUNT_OPENING
ao_col_67,K94531473799650,ACCOUNT_OPENING
ao_col_67,K2735454948083,ACCOUNT_OPENING
ao_col_67,J678377701436,ACCOUNT_OPENING
ao_col_67,J9578856855744,ACCOUNT_OPENING
ao_col_67,K135182337498,ACCOUNT_OPENING
ao_col_67,K27109477752047,ACCOUNT_OPENING
ao_col_67,J671902294131,ACCOUNT_OPENING
ao_col_67,K99386774964990,ACCOUNT_OPENING
ao_col_67,J341232812067,ACCOUNT_OPENING
ao_col_68,K0344713493618,ACCOUNT_OPENING
ao_col_68,J24210249947174,ACCOUNT_OPENING
ao_col_68,K8877190659401,ACCOUNT_OPENING
ao_col_68,J99049027874296,ACCOUNT_OPENING
ao_col_68,K756551256746,ACCOUNT_OPENING
ao_col_68,J1545168087603,ACCOUNT_OPENING
ao_col_68,K77034824771093,ACCOUNT_OPENING
ao_col_68,J8086131712748,ACCOUNT_OPENING
ao_col_68,K7737826398214,ACCOUNT_OPENING
ao_col_68,K8404499727875,ACCOUNT_OPENING
ao_col_69,K86753396360576,ACCOUNT_OPENING
ao_col_69,K27028951718702,ACCOUNT_OPENING
ao_col_69,J13431611724005,ACCOUNT_OPENING
ao_col_69,J5562386922219,ACCOUNT_OPENING
ao_col_69,K37923747407482,ACCOUNT_OPENING
ao_col_69,J5946474367136,ACCOUNT_OPENING
ao_col_69,K44064090974395,ACCOUNT_OPENING
ao_col_69,J39421047095214,ACCOUNT_OPENING
ao_col_69,K62328588424745,ACCOUNT_OPENING
ao_col_69,J1236851604817,ACCOUNT_OPENING
ao_col_70,K49651370985931,ACCOUNT_OPENING
ao_col_70,K46120047113826,ACCOUNT_OPENING
ao_col_70,K8692617964053,ACCOUNT_OPENING
ao_col_70,K3515850643171,ACCOUNT_OPENING
ao_col_70,J90053293183933,ACCOUNT_OPENING
ao_col_70,K904228421020,ACCOUNT_OPENING
ao_col_70,K950240268117,ACCOUNT_OPENING
ao_col_70,K8917839084700,ACCOUNT_OPENING
ao_col_70,K6177115921249,ACCOUNT_OPENING
ao_col_70,J5766156545271,ACCOUNT_OPENING
ao_col_71,J161528098851,ACCOUNT_OPENING
ao_col_71,K6049451983273,ACCOUNT_OPENING
ao_col_71,J8514936899809,ACCOUNT_OPENING
ao_col_71,K244550229612,ACCOUNT_OPENING
ao_col_71,J836675254599,ACCOUNT_OPENING
ao_col_71,K815614978403,ACCOUNT_OPENING
ao_col_71,K00343244510762,ACCOUNT_OPENING
ao_col_71,J8388516060715,ACCOUNT_OPENING
ao_col_71,K66416052975161,ACCOUNT_OPENING
ao_col_71,J9681645352181,ACCOUNT_OPENING
ao_col_72,J5231243292127,ACCOUNT_OPENING
ao_col_72,K97995527177449,ACCOUNT_OPENING
ao_col_72,J8147700541199,ACCOUNT_OPENING
ao_col_72,K9807935978207,ACCOUNT_OPENING
ao_col_72,J1820377889255,ACCOUNT_OPENING
ao_col_72,K6590515186449,ACCOUNT_OPENING
ao_col_72,J1925462914865,ACCOUNT_OPENING
ao_col_72,J81685054235733,ACCOUNT_OPENING
ao_col_72,J141888059296,ACCOUNT_OPENING
ao_col_72,J292706537947,ACCOUNT_OPENING
ao_col_73,J34735977468862,ACCOUNT_OPENING
ao_col_73,J24075818141247,ACCOUNT_OPENING
ao_col_73,J1375060685361,ACCOUNT_OPENING
ao_col_73,K051522047277,ACCOUNT_OPENING
ao_col_73,J043289861434,ACCOUNT_OPENING
ao_col_73,J369711798089,ACCOUNT_OPENING
ao_col_73,J24609539621851,ACCOUNT_OPENING
ao_col_73,J7065405153195,ACCOUNT_OPENING
ao_col_73,J585277221704,ACCOUNT_OPENING
ao_col_73,J305486874034,ACCOUNT_OPENING
ao_col_74,K541566765277,ACCOUNT_OPENING
ao_col_74,K41616928451154,ACCOUNT_OPENING
ao_col_74,K9627570596401,ACCOUNT_OPENING
ao_col_74,K8202970213556,ACCOUNT_OPENING
ao_col_74,J27557192856543,ACCOUNT_OPENING
ao_col_74,J278681447394,ACCOUNT_OPENING
ao_col_74,K121727155188,ACCOUNT_OPENING
ao_col_74,K2258313237058,ACCOUNT_OPENING
ao_col_74,K8291146786691,ACCOUNT_OPENING
ao_col_74,J1778528922680,ACCOUNT_OPENING
ao_col_75,J24225358414384,ACCOUNT_OPENING
ao_col_75,J49818299229959,ACCOUNT_OPENING
ao_col_75,J109439690784,ACCOUNT_OPENING
ao_col_75,J5562588153714,ACCOUNT_OPENING
ao_col_75,K210469632595,ACCOUNT_OPENING
ao_col_75,J787747016873,ACCOUNT_OPENING
ao_col_75,J50047974801624,ACCOUNT_OPENING
ao_col_75,K5060983584168,ACCOUNT_OPENING
ao_col_75,K49912165585239,ACCOUNT_OPENING
ao_col_75,K00025787298259,ACCOUNT_OPENING
ao_col_76,K694958887947,ACCOUNT_OPENING
ao_col_76,J5169409749930,ACCOUNT_OPENING
ao_col_76,K896230913075,ACCOUNT_OPENING
ao_col_76,K443757584419,ACCOUNT_OPENING
ao_col_76,K5240415747338,ACCOUNT_OPENING
ao_col_76,K42199330833016,ACCOUNT_OPENING
ao_col_76,K71208267734540,ACCOUNT_OPENING
ao_col_76,J93802620672400,ACCOUNT_OPENING
ao_col_76,K91547887287431,ACCOUNT_OPENING
ao_col_76,K742054932966,ACCOUNT_OPENING
ao_col_77,K612275304637,ACCOUNT_OPENING
ao_col_77,K4990453017426,ACCOUNT_OPENING
ao_col_77,K14593327279568,ACCOUNT_OPENING
ao_col_77,K33918785191088,ACCOUNT_OPENING
ao_col_77,K867908740640,ACCOUNT_OPENING
ao_col_77,J10651801704622,ACCOUNT_OPENING
ao_col_77,K6766182512868,ACCOUNT_OPENING
